"Customer_ID","Customer_Name","Email","Phone","Join_Date","City","State","Region_ID","Customer_Type","Credit_Limit","Status"
"C012084","Vijay Kumar","customer12084@example.com","9000012084","2025-10-10","City 84","West Bengal","R005","SMB","150000","Active"
"C012085","Meera Patel","customer12085@example.com","9000012085","2025-10-11","City 85","Telangana","R006","Enterprise","175000","Active"
"C012086","Meera Patel","customer12086@example.com","9000012086","2025-10-12","City 86","Gujarat","R007","SMB","200000","Active"
"C012087","Anitha Iyer","customer12087@example.com","9000012087","2025-10-13","City 87","Kerala","R008","Enterprise","225000","Active"
"C012088","Neha Singh","customer12088@example.com","9000012088","2025-10-14","City 88","Rajasthan","R009","Retail","250000","Active"
"C012089","Vijay Kumar","customer12089@example.com","9000012089","2025-10-15","City 89","Uttar Pradesh","R010","Retail","275000","Active"
"C012090","Meera Patel","customer12090@example.com","9000012090","2025-10-16","City 90","Karnataka","R011","Retail","300000","Inactive"
"C012091","Divya Menon","customer12091@example.com","9000012091","2025-10-17","City 91","Tamil Nadu","R012","Enterprise","325000","Active"
"C012092","Priya Nair","customer12092@example.com","9000012092","2025-10-18","City 92","Maharashtra","R013","Enterprise","350000","Active"
"C012093","Karthik Raj","customer12093@example.com","9000012093","2025-10-19","City 93","Delhi","R014","SMB","375000","Active"
"C012094","Vijay Kumar","customer12094@example.com","9000012094","2025-10-20","City 94","West Bengal","R015","SMB","400000","Active"
"C012095","Karthik Raj","customer12095@example.com","9000012095","2025-10-21","City 95","Telangana","R016","SMB","425000","Active"
"C012096","Meera Patel","customer12096@example.com","9000012096","2025-10-22","City 96","Gujarat","R017","SMB","450000","Active"
"C012097","Rahul Verma","customer12097@example.com","9000012097","2025-10-23","City 97","Kerala","R018","SMB","475000","Active"
"C012098","Vijay Kumar","customer12098@example.com","9000012098","2025-10-24","City 98","Rajasthan","R019","Retail","500000","Active"
"C012099","Karthik Raj","customer12099@example.com","9000012099","2025-10-25","City 99","Uttar Pradesh","R020","Enterprise","525000","Active"
"C012100","Divya Menon","customer12100@example.com","9000012100","2025-10-26","City 100","Karnataka","R001","Enterprise","50000","Active"
"C012101","Rahul Verma","customer12101@example.com","9000012101","2025-10-27","City 101","Tamil Nadu","R002","Enterprise","75000","Active"
"C012102","Divya Menon","customer12102@example.com","9000012102","2025-10-28","City 102","Maharashtra","R003","Enterprise","100000","Active"
"C012103","Priya Nair","customer12103@example.com","9000012103","2025-10-29","City 103","Delhi","R004","Retail","125000","Active"
"C012104","Vijay Kumar","customer12104@example.com","9000012104","2025-10-30","City 104","West Bengal","R005","SMB","150000","Active"
"C012105","Arjun Rao","customer12105@example.com","9000012105","2025-10-31","City 105","Telangana","R006","Enterprise","175000","Active"
"C012106","Neha Singh","customer12106@example.com","9000012106","2025-11-01","City 106","Gujarat","R007","Enterprise","200000","Active"
"C012107","Arjun Rao","customer12107@example.com","9000012107","2025-11-02","City 107","Kerala","R008","Retail","225000","Active"
"C012108","Vijay Kumar","customer12108@example.com","9000012108","2025-11-03","City 108","Rajasthan","R009","SMB","250000","Active"
"C012109","Vijay Kumar","customer12109@example.com","9000012109","2025-11-04","City 109","Uttar Pradesh","R010","Retail","275000","Active"
"C012110","Vijay Kumar","customer12110@example.com","9000012110","2025-11-05","City 110","Karnataka","R011","SMB","300000","Active"
"C012111","Arjun Rao","customer12111@example.com","9000012111","2025-11-06","City 111","Tamil Nadu","R012","Enterprise","325000","Active"
"C012112","Anitha Iyer","customer12112@example.com","9000012112","2025-11-07","City 112","Maharashtra","R013","SMB","350000","Active"
"C012113","Vijay Kumar","customer12113@example.com","9000012113","2025-11-08","City 113","Delhi","R014","SMB","375000","Active"
"C012114","Priya Nair","customer12114@example.com","9000012114","2025-11-09","City 114","West Bengal","R015","Retail","400000","Active"
"C012115","Arjun Rao","customer12115@example.com","9000012115","2025-11-10","City 115","Telangana","R016","SMB","425000","Active"
"C012116","Anitha Iyer","customer12116@example.com","9000012116","2025-11-11","City 116","Gujarat","R017","SMB","450000","Active"
"C012117","Priya Nair","customer12117@example.com","9000012117","2025-11-12","City 117","Kerala","R018","Enterprise","475000","Active"
"C012118","Priya Nair","customer12118@example.com","9000012118","2025-11-13","City 118","Rajasthan","R019","Retail","500000","Active"
"C012119","Vijay Kumar","customer12119@example.com","9000012119","2025-11-14","City 119","Uttar Pradesh","R020","Retail","525000","Active"
"C012120","Meera Patel","customer12120@example.com","9000012120","2025-11-15","City 0","Karnataka","R001","Retail","50000","Active"
"C012121","Vijay Kumar","customer12121@example.com","9000012121","2025-11-16","City 1","Tamil Nadu","R002","Retail","75000","Inactive"
"C012122","Karthik Raj","customer12122@example.com","9000012122","2025-11-17","City 2","Maharashtra","R003","Enterprise","100000","Active"
"C012123","Karthik Raj","customer12123@example.com","9000012123","2025-11-18","City 3","Delhi","R004","SMB","125000","Active"
"C012124","Vijay Kumar","customer12124@example.com","9000012124","2025-11-19","City 4","West Bengal","R005","SMB","150000","Active"
"C012125","Meera Patel","customer12125@example.com","9000012125","2025-11-20","City 5","Telangana","R006","Retail","175000","Active"
"C012126","Priya Nair","customer12126@example.com","9000012126","2025-11-21","City 6","Gujarat","R007","SMB","200000","Active"
"C012127","Aarav Sharma","customer12127@example.com","9000012127","2025-11-22","City 7","Kerala","R008","Enterprise","225000","Active"
"C012128","Vijay Kumar","customer12128@example.com","9000012128","2025-11-23","City 8","Rajasthan","R009","Retail","250000","Active"
"C012129","Divya Menon","customer12129@example.com","9000012129","2025-11-24","City 9","Uttar Pradesh","R010","SMB","275000","Active"
"C012130","Priya Nair","customer12130@example.com","9000012130","2025-11-25","City 10","Karnataka","R011","SMB","300000","Active"
"C012131","Meera Patel","customer12131@example.com","9000012131","2025-11-26","City 11","Tamil Nadu","R012","Enterprise","325000","Active"
"C012132","Rahul Verma","customer12132@example.com","9000012132","2025-11-27","City 12","Maharashtra","R013","Retail","350000","Active"
"C012133","Divya Menon","customer12133@example.com","9000012133","2025-11-28","City 13","Delhi","R014","Retail","375000","Active"
"C012134","Rahul Verma","customer12134@example.com","9000012134","2025-11-29","City 14","West Bengal","R015","SMB","400000","Active"
"C012135","Meera Patel","customer12135@example.com","9000012135","2025-11-30","City 15","Telangana","R016","Retail","425000","Active"
"C012136","Anitha Iyer","customer12136@example.com","9000012136","2025-12-01","City 16","Gujarat","R017","Retail","450000","Active"
"C012137","Arjun Rao","customer12137@example.com","9000012137","2025-12-02","City 17","Kerala","R018","Retail","475000","Active"
"C012138","Arjun Rao","customer12138@example.com","9000012138","2025-12-03","City 18","Rajasthan","R019","Enterprise","500000","Active"
"C012139","Arjun Rao","customer12139@example.com","9000012139","2025-12-04","City 19","Uttar Pradesh","R020","Enterprise","525000","Active"
"C012140","Priya Nair","customer12140@example.com","9000012140","2025-12-05","City 20","Karnataka","R001","Enterprise","50000","Active"
"C012141","Anitha Iyer","customer12141@example.com","9000012141","2025-12-06","City 21","Tamil Nadu","R002","SMB","75000","Active"
"C012142","Meera Patel","customer12142@example.com","9000012142","2025-12-07","City 22","Maharashtra","R003","Retail","100000","Active"
"C012143","Divya Menon","customer12143@example.com","9000012143","2025-12-08","City 23","Delhi","R004","Retail","125000","Active"
"C012144","Priya Nair","customer12144@example.com","9000012144","2025-12-09","City 24","West Bengal","R005","Enterprise","150000","Active"
"C012145","Aarav Sharma","customer12145@example.com","9000012145","2025-12-10","City 25","Telangana","R006","Retail","175000","Active"
"C012146","Rahul Verma","customer12146@example.com","9000012146","2025-12-11","City 26","Gujarat","R007","SMB","200000","Active"
"C012147","Vijay Kumar","customer12147@example.com","9000012147","2025-12-12","City 27","Kerala","R008","Retail","225000","Active"
"C012148","Anitha Iyer","customer12148@example.com","9000012148","2025-12-13","City 28","Rajasthan","R009","SMB","250000","Active"
"C012149","Priya Nair","customer12149@example.com","9000012149","2025-12-14","City 29","Uttar Pradesh","R010","Retail","275000","Active"
"C012150","Priya Nair","customer12150@example.com","9000012150","2025-12-15","City 30","Karnataka","R011","Enterprise","300000","Active"
"C012151","Arjun Rao","customer12151@example.com","9000012151","2025-12-16","City 31","Tamil Nadu","R012","SMB","325000","Active"
"C012152","Aarav Sharma","customer12152@example.com","9000012152","2025-12-17","City 32","Maharashtra","R013","SMB","350000","Inactive"
"C012153","Meera Patel","customer12153@example.com","9000012153","2025-12-18","City 33","Delhi","R014","Enterprise","375000","Active"
"C012154","Meera Patel","customer12154@example.com","9000012154","2025-12-19","City 34","West Bengal","R015","Retail","400000","Active"
"C012155","Vijay Kumar","customer12155@example.com","9000012155","2025-12-20","City 35","Telangana","R016","Enterprise","425000","Active"
"C012156","Anitha Iyer","customer12156@example.com","9000012156","2025-12-21","City 36","Gujarat","R017","Enterprise","450000","Active"
"C012157","Divya Menon","customer12157@example.com","9000012157","2025-12-22","City 37","Kerala","R018","Retail","475000","Active"
"C012158","Neha Singh","customer12158@example.com","9000012158","2025-12-23","City 38","Rajasthan","R019","Enterprise","500000","Active"
"C012159","Anitha Iyer","customer12159@example.com","9000012159","2025-12-24","City 39","Uttar Pradesh","R020","SMB","525000","Active"
"C012160","Priya Nair","customer12160@example.com","9000012160","2025-12-25","City 40","Karnataka","R001","SMB","50000","Active"
"C012161","Arjun Rao","customer12161@example.com","9000012161","2025-12-26","City 41","Tamil Nadu","R002","Retail","75000","Active"
"C012162","Rahul Verma","customer12162@example.com","9000012162","2025-12-27","City 42","Maharashtra","R003","Enterprise","100000","Active"
"C012163","Arjun Rao","customer12163@example.com","9000012163","2025-12-28","City 43","Delhi","R004","SMB","125000","Active"
"C012164","Priya Nair","customer12164@example.com","9000012164","2025-12-29","City 44","West Bengal","R005","SMB","150000","Active"
"C012165","Arjun Rao","customer12165@example.com","9000012165","2025-12-30","City 45","Telangana","R006","SMB","175000","Active"
"C012166","Arjun Rao","customer12166@example.com","9000012166","2025-12-31","City 46","Gujarat","R007","Retail","200000","Active"
"C012167","Rahul Verma","customer12167@example.com","9000012167","2026-01-01","City 47","Kerala","R008","SMB","225000","Active"
"C012168","Meera Patel","customer12168@example.com","9000012168","2026-01-02","City 48","Rajasthan","R009","Retail","250000","Active"
"C012169","Karthik Raj","customer12169@example.com","9000012169","2026-01-03","City 49","Uttar Pradesh","R010","SMB","275000","Active"
"C012170","Divya Menon","customer12170@example.com","9000012170","2026-01-04","City 50","Karnataka","R011","Retail","300000","Active"
"C012171","Priya Nair","customer12171@example.com","9000012171","2026-01-05","City 51","Tamil Nadu","R012","Enterprise","325000","Active"
"C012172","Meera Patel","customer12172@example.com","9000012172","2026-01-06","City 52","Maharashtra","R013","SMB","350000","Active"
"C012173","Meera Patel","customer12173@example.com","9000012173","2026-01-07","City 53","Delhi","R014","Retail","375000","Active"
"C012174","Divya Menon","customer12174@example.com","9000012174","2026-01-08","City 54","West Bengal","R015","SMB","400000","Active"
"C012175","Anitha Iyer","customer12175@example.com","9000012175","2026-01-09","City 55","Telangana","R016","Retail","425000","Active"
"C012176","Rahul Verma","customer12176@example.com","9000012176","2026-01-10","City 56","Gujarat","R017","Retail","450000","Active"
"C012177","Priya Nair","customer12177@example.com","9000012177","2026-01-11","City 57","Kerala","R018","SMB","475000","Active"
"C012178","Rahul Verma","customer12178@example.com","9000012178","2026-01-12","City 58","Rajasthan","R019","SMB","500000","Active"
"C012179","Neha Singh","customer12179@example.com","9000012179","2026-01-13","City 59","Uttar Pradesh","R020","Retail","525000","Active"
"C012180","Karthik Raj","customer12180@example.com","9000012180","2026-01-14","City 60","Karnataka","R001","SMB","50000","Active"
"C012181","Meera Patel","customer12181@example.com","9000012181","2026-01-15","City 61","Tamil Nadu","R002","SMB","75000","Active"
"C012182","Vijay Kumar","customer12182@example.com","9000012182","2026-01-16","City 62","Maharashtra","R003","Enterprise","100000","Active"
"C012183","Meera Patel","customer12183@example.com","9000012183","2026-01-17","City 63","Delhi","R004","SMB","125000","Inactive"
"C012184","Anitha Iyer","customer12184@example.com","9000012184","2026-01-18","City 64","West Bengal","R005","SMB","150000","Active"
"C012185","Meera Patel","customer12185@example.com","9000012185","2026-01-19","City 65","Telangana","R006","SMB","175000","Active"
